Wavenumber,Intensity,Wavenumber,Intensity
cm⁻¹,a.u.,,
,As Deposited,,UV
835.0398,0.12608,734.752,0.06899
835.5219,0.12792,735.23412,0.06194
836.004,0.12961,735.71625,0.05506
836.4862,0.13119,736.19837,0.04827
836.9683,0.13265,736.6805,0.04142
837.4504,0.13395,737.16262,0.03441
837.9325,0.13502,737.64475,0.02732
838.4147,0.1358,738.127,0.02052
838.8968,0.1363,738.60912,0.01465
839.3789,0.1366,739.09125,0.0105
839.861,0.13685,739.57337,0.00874
840.3431,0.13719,740.0555,0.00964
840.8253,0.13769,740.53762,0.01302
841.3074,0.13833,741.01975,0.01824
841.7896,0.13901,741.502,0.02444
842.2717,0.13963,741.98412,0.03078
842.7538,0.14008,742.46625,0.0367
843.2359,0.14035,742.94837,0.04194
843.718,0.14049,743.4305,0.04656
844.2002,0.14058,743.91262,0.05072
844.6823,0.14071,744.39475,0.0546
845.1644,0.14093,744.877,0.05828
845.6465,0.14127,745.35912,0.06173
846.1287,0.14175,745.84125,0.06492
846.6108,0.14239,746.32337,0.06786
847.0929,0.14322,746.8055,0.07058
847.5751,0.14423,747.28762,0.0731
848.0571,0.14537,747.76975,0.07537
848.5393,0.14653,748.252,0.07723
849.0214,0.1476,748.73412,0.07846
849.5035,0.14847,749.21625,0.07888
849.9857,0.14912,749.69837,0.0784
850.4678,0.14962,750.1805,0.07714
850.9499,0.15013,750.66262,0.07533
851.432,0.15078,751.14475,0.07327
851.9142,0.15165,751.627,0.07116
852.3962,0.15269,752.10912,0.06915
852.8784,0.15374,752.59125,0.06727
853.3605,0.1546,753.07337,0.06558
853.8427,0.15511,753.5555,0.0642
854.3248,0.15524,754.03762,0.06333
854.8069,0.15507,754.51975,0.06315
855.2891,0.15477,755.001,0.06371
855.7711,0.1545,755.48312,0.06479
856.2533,0.15437,755.96525,0.06591
856.7354,0.15435,756.44737,0.06649
857.2175,0.15437,756.9295,0.06598
857.6996,0.15435,757.41162,0.06413
858.1818,0.15426,757.89375,0.06105
858.6639,0.15415,758.376,0.05723
859.146,0.15408,758.85812,0.05333
859.6282,0.15412,759.34025,0.04998
860.1102,0.15423,759.82237,0.04755
860.5924,0.15431,760.3045,0.04613
861.0745,0.15423,760.78662,0.04551
861.5566,0.15389,761.26875,0.04538
862.0388,0.15331,761.751,0.04539
862.5209,0.15263,762.23312,0.04531
863.0031,0.15206,762.71525,0.04501
863.4851,0.15178,763.19737,0.04446
863.9673,0.15187,763.6795,0.04371
864.4494,0.1523,764.16162,0.0428
864.9315,0.1529,764.64375,0.04182
865.4136,0.15349,765.126,0.04091
865.8958,0.15395,765.60812,0.04017
866.3779,0.15424,766.09025,0.03965
866.86,0.15441,766.57237,0.03931
867.3422,0.15454,767.0545,0.03892
867.8242,0.15469,767.53662,0.0382
868.3064,0.15487,768.01875,0.03688
868.7885,0.15504,768.501,0.03483
869.2706,0.15515,768.98312,0.03221
869.7527,0.15521,769.46525,0.0294
870.2349,0.15529,769.94737,0.0269
870.717,0.15544,770.4295,0.02518
871.1991,0.15571,770.91162,0.02445
871.6813,0.15604,771.39375,0.02466
872.1634,0.15633,771.875,0.02549
872.6455,0.15643,772.35712,0.02654
873.1276,0.15624,772.83925,0.02746
873.6097,0.15579,773.32137,0.02809
874.0919,0.15519,773.8035,0.02847
874.574,0.15464,774.28562,0.02873
875.0562,0.15428,774.76775,0.02901
875.5382,0.15416,775.25,0.02932
876.0204,0.15422,775.73212,0.02962
876.5025,0.1543,776.21425,0.02982
876.9846,0.15426,776.69637,0.02988
877.4668,0.15401,777.1785,0.02988
877.9489,0.15359,777.66062,0.03002
878.431,0.15312,778.14275,0.03049
878.9131,0.15274,778.625,0.03142
879.3953,0.1525,779.10712,0.03277
879.8774,0.15241,779.58925,0.03438
880.3595,0.15239,780.07137,0.03604
880.8416,0.15238,780.5535,0.03757
881.3237,0.15234,781.03562,0.03889
881.8059,0.15234,781.51775,0.04001
882.288,0.15247,782,0.04094
882.7701,0.15279,782.48212,0.04166
883.2523,0.15325,782.96425,0.042
883.7344,0.15375,783.44637,0.04177
884.2165,0.15409,783.9285,0.04083
884.6986,0.15414,784.41062,0.03919
885.1808,0.15387,784.89275,0.03709
885.6628,0.15337,785.375,0.03493
886.145,0.15283,785.85712,0.03315
886.6271,0.15241,786.33925,0.03206
887.1093,0.15218,786.82137,0.03174
887.5914,0.15208,787.3035,0.03206
888.0735,0.15195,787.78562,0.03271
888.5556,0.15164,788.26775,0.0334
889.0377,0.15104,788.75,0.03394
889.5199,0.1502,789.23212,0.03429
890.002,0.14927,789.71425,0.03457
890.4841,0.14846,790.19637,0.0349
890.9662,0.1479,790.6785,0.03539
891.4484,0.14763,791.16062,0.03608
891.9305,0.14759,791.64275,0.03697
892.4126,0.14768,792.124,0.03811
892.8948,0.1478,792.60612,0.03959
893.3768,0.14793,793.08825,0.04157
893.859,0.1481,793.57037,0.04419
894.3411,0.14835,794.0525,0.04751
894.8232,0.14869,794.53462,0.05146
895.3054,0.14903,795.01675,0.05588
895.7875,0.14923,795.499,0.06058
896.2697,0.14915,795.98112,0.06542
896.7517,0.1487,796.46325,0.07033
897.2339,0.14793,796.94537,0.07534
897.7159,0.14695,797.4275,0.08044
898.1981,0.14595,797.90962,0.08554
898.6802,0.14508,798.39175,0.09038
899.1624,0.14442,798.874,0.0946
899.6445,0.14397,799.35612,0.09786
900.1266,0.14368,799.83825,0.0999
900.6088,0.14351,800.32037,0.1007
901.0908,0.14344,800.8025,0.10043
901.573,0.14349,801.28462,0.09938
902.0551,0.14367,801.76675,0.09779
902.5372,0.14398,802.249,0.09584
903.0193,0.14437,802.73112,0.09356
903.5015,0.14477,803.21325,0.09091
903.9836,0.14508,803.69537,0.08789
904.4657,0.14526,804.1775,0.08461
904.9479,0.14531,804.65962,0.08127
905.4299,0.14526,805.14175,0.07813
905.9121,0.14513,805.624,0.07535
906.3942,0.14491,806.10612,0.07294
906.8763,0.14457,806.58825,0.07077
907.3585,0.14406,807.07037,0.06862
907.8406,0.14336,807.5525,0.06629
908.3228,0.14255,808.03462,0.06369
908.8048,0.14176,808.51675,0.06089
909.287,0.14112,808.998,0.05802
909.7691,0.14075,809.48012,0.05525
910.2512,0.14064,809.96225,0.05266
910.7333,0.14071,810.44437,0.05028
911.2155,0.1408,810.9265,0.0481
911.6976,0.14079,811.40862,0.04616
912.1797,0.14059,811.89075,0.04458
912.6619,0.14025,812.373,0.04353
913.144,0.13986,812.85512,0.0432
913.6261,0.13953,813.33725,0.04363
914.1082,0.13932,813.81937,0.04471
914.5903,0.13921,814.3015,0.04614
915.0724,0.13914,814.78362,0.04755
915.5546,0.13903,815.26575,0.04866
916.0367,0.13884,815.748,0.04932
916.5189,0.13861,816.23012,0.04962
917.001,0.1384,816.71225,0.04979
917.4831,0.13829,817.19437,0.0501
917.9652,0.13827,817.6765,0.05073
918.4473,0.13831,818.15862,0.05173
918.9294,0.13831,818.64075,0.05302
919.4116,0.13818,819.123,0.05444
919.8937,0.13788,819.60512,0.05589
920.3759,0.13744,820.08725,0.05734
920.858,0.13692,820.56937,0.05886
921.3401,0.13639,821.0515,0.06052
921.8222,0.13584,821.53362,0.06239
922.3043,0.13524,822.01575,0.06444
922.7864,0.13451,822.498,0.06664
923.2686,0.1336,822.98012,0.06891
923.7507,0.13251,823.46225,0.07128
924.2328,0.13135,823.94437,0.07383
924.715,0.13023,824.4265,0.07674
925.1971,0.12926,824.90862,0.08018
925.6792,0.12847,825.39075,0.08425
926.1613,0.1278,825.872,0.08896
926.6434,0.12713,826.35412,0.09422
927.1255,0.12635,826.83625,0.09985
927.6077,0.12543,827.31837,0.10567
928.0898,0.12439,827.8005,0.11152
928.572,0.12335,828.28262,0.11728
929.0541,0.12241,828.76475,0.12285
929.5362,0.12163,829.247,0.12819
930.0183,0.12097,829.72912,0.13328
930.5004,0.12036,830.21125,0.13818
930.9826,0.11969,830.69337,0.14299
931.4647,0.11891,831.1755,0.14788
931.9468,0.11804,831.65762,0.153
932.429,0.11716,832.13975,0.15842
932.9111,0.11636,832.622,0.16405
933.3932,0.1157,833.10412,0.16966
933.8753,0.11517,833.58625,0.17493
934.3574,0.11471,834.06837,0.17953
934.8396,0.11423,834.5505,0.18325
935.3217,0.11367,835.03262,0.18608
935.8038,0.11301,835.51475,0.18821
936.2859,0.11227,835.997,0.18993
936.7681,0.11151,836.47912,0.1916
937.2502,0.11075,836.96125,0.19343
937.7323,0.10998,837.44337,0.19556
938.2144,0.10917,837.9255,0.19797
938.6966,0.10831,838.40762,0.20055
939.1787,0.1074,838.88975,0.20319
939.6608,0.10649,839.372,0.20575
940.1429,0.10564,839.85412,0.2081
940.6251,0.10489,840.33625,0.21013
941.1072,0.10424,840.81837,0.21172
941.5893,0.10362,841.3005,0.21281
942.0714,0.10295,841.78262,0.21341
942.5536,0.10215,842.26475,0.21362
943.0357,0.10122,842.747,0.21365
943.5178,0.10024,843.22912,0.21369
943.9999,0.09929,843.71125,0.21388
944.4821,0.09848,844.19337,0.21423
944.9642,0.09785,844.6755,0.21459
945.4463,0.09736,845.15762,0.21477
945.9284,0.09694,845.63975,0.2146
946.4106,0.09649,846.121,0.21405
946.8927,0.09596,846.60312,0.21327
947.3748,0.09537,847.08525,0.21253
947.8569,0.0948,847.56737,0.21208
948.3391,0.09432,848.0495,0.21206
948.8212,0.09399,848.53162,0.21241
949.3033,0.09383,849.01375,0.21292
949.7855,0.0938,849.496,0.2133
950.2676,0.09388,849.97812,0.21329
950.7497,0.09404,850.46025,0.21282
951.2318,0.09431,850.94237,0.21196
951.7139,0.09472,851.4245,0.2109
952.196,0.09434,851.90662,0.20983
952.6782,0.09229,852.38875,0.20887
953.1603,0.09033,852.871,0.20803
953.6425,0.0884,853.35312,0.20728
954.1246,0.0865,853.83525,0.20656
954.6067,0.08465,854.31737,0.20586
955.0888,0.08295,854.7995,0.20518
955.5709,0.08151,855.28162,0.20455
956.053,0.0804,855.76375,0.20392
956.5352,0.07959,856.246,0.20313
957.0173,0.07898,856.72812,0.202
957.4995,0.07842,857.21025,0.20032
957.9816,0.07778,857.69237,0.198
958.4637,0.07701,858.1745,0.19507
958.9458,0.07614,858.65662,0.1917
959.4279,0.07529,859.13875,0.18812
959.91,0.07459,859.621,0.18452
960.3922,0.07411,860.10312,0.18099
960.8743,0.07385,860.58525,0.17754
961.3564,0.07377,861.06737,0.17416
961.8386,0.07382,861.5495,0.17085
962.3207,0.07401,862.03162,0.16765
962.8028,0.07439,862.51375,0.16468
963.2849,0.07509,862.995,0.16203
963.767,0.07616,863.47712,0.15971
964.2491,0.0776,863.95925,0.15766
964.7313,0.07929,864.44137,0.15572
965.2134,0.08104,864.9235,0.15377
965.6956,0.08267,865.40562,0.15176
966.1777,0.08407,865.88775,0.14973
966.6598,0.08525,866.37,0.14783
967.1419,0.08635,866.85212,0.14622
967.624,0.08753,867.33425,0.14494
968.1061,0.08894,867.81637,0.14394
968.5883,0.09064,868.2985,0.14303
969.0704,0.0926,868.78062,0.14203
969.5526,0.09473,869.26275,0.14077
970.0347,0.09696,869.745,0.13921
970.5168,0.09927,870.22712,0.13741
970.9989,0.10171,870.70925,0.13547
971.481,0.10434,871.19137,0.13346
971.9631,0.10723,871.6735,0.13139
972.4453,0.11036,872.15562,0.1292
972.9274,0.11368,872.63775,0.12685
973.4095,0.11711,873.12,0.12433
973.8917,0.12059,873.60212,0.12177
974.3738,0.12412,874.08425,0.1193
974.8559,0.12773,874.56637,0.11705
975.338,0.13147,875.0485,0.11506
975.8201,0.13535,875.53062,0.11323
976.3023,0.13934,876.01275,0.11139
976.7844,0.14335,876.49487,0.10937
977.2665,0.14731,876.977,0.10711
977.7487,0.15123,877.45912,0.1047
978.2308,0.15515,877.94125,0.10233
978.7129,0.15921,878.42337,0.1002
979.195,0.16354,878.9055,0.0984
979.6771,0.1682,879.38762,0.09687
980.1593,0.17319,879.86975,0.09541
980.6414,0.17846,880.35187,0.09377
981.1235,0.18394,880.834,0.09177
981.6057,0.18959,881.31612,0.0894
982.0878,0.19547,881.79825,0.08681
982.5699,0.20165,882.28037,0.08427
983.052,0.20821,882.7625,0.08199
983.5342,0.21517,883.24462,0.08009
984.0163,0.22249,883.72675,0.07854
984.4984,0.23005,884.20887,0.0772
984.9805,0.23779,884.691,0.07592
985.4626,0.24571,885.17312,0.0746
985.9448,0.25391,885.65525,0.07322
986.4269,0.26257,886.13737,0.07182
986.909,0.27182,886.6195,0.07042
987.3912,0.28172,887.10162,0.06899
987.8733,0.29221,887.58375,0.06744
988.3554,0.30312,888.06587,0.06566
988.8375,0.31429,888.548,0.06358
989.3196,0.32563,889.03012,0.06126
989.8018,0.33718,889.51225,0.05886
990.2839,0.34905,889.99437,0.05664
990.766,0.3614,890.4765,0.05479
991.2482,0.37666,890.95862,0.05346
991.7303,0.39244,891.44075,0.05262
992.2124,0.40852,891.92287,0.05215
992.6945,0.42473,892.405,0.05184
993.1766,0.44096,892.88712,0.0515
993.6588,0.45721,893.36925,0.05098
994.1409,0.47361,893.85137,0.0502
994.623,0.49028,894.3335,0.04912
995.1052,0.50729,894.81562,0.04777
995.5873,0.52458,895.29775,0.04618
996.0694,0.54197,895.77987,0.04444
996.5515,0.55926,896.262,0.0427
997.0336,0.57631,896.744,0.04113
997.5157,0.5931,897.22612,0.03992
997.9979,0.60973,897.70825,0.03917
998.48,0.62632,898.19037,0.03888
998.9622,0.64294,898.6725,0.03891
999.4443,0.65953,899.15462,0.03905
999.9264,0.67597,899.63675,0.03907
1000.409,0.69212,900.11887,0.03882
1000.891,0.70793,900.601,0.03829
1001.373,0.72348,901.08312,0.03757
1001.855,0.73891,901.56525,0.03686
1002.337,0.75437,902.04737,0.03631
1002.819,0.76987,902.5295,0.03601
1003.301,0.78527,903.01162,0.03597
1003.783,0.80031,903.49375,0.03612
1004.266,0.81475,903.975,0.03639
1004.748,0.82846,904.45712,0.03675
1005.23,0.8415,904.93925,0.03723
1005.712,0.85404,905.42137,0.0379
1006.194,0.86628,905.9035,0.0388
1006.676,0.87831,906.38562,0.03996
1007.158,0.89004,906.86775,0.0413
1007.64,0.90126,907.35,0.04274
1008.122,0.91174,907.83212,0.04419
1008.605,0.92135,908.31425,0.04559
1009.087,0.93016,908.79637,0.04693
1009.569,0.93837,909.2785,0.04823
1010.051,0.9462,909.76062,0.0495
1010.533,0.95376,910.24275,0.05073
1011.015,0.96098,910.725,0.05187
1011.497,0.96769,911.20712,0.0529
1011.979,0.97367,911.68925,0.05383
1012.462,0.97885,912.17137,0.05474
1012.944,0.98327,912.6535,0.05577
1013.426,0.98714,913.13562,0.05705
1013.908,0.99063,913.61775,0.05865
1014.39,0.9938,914.1,0.06054
1014.872,0.99652,914.58212,0.06256
1015.354,0.99857,915.06425,0.06452
1015.836,0.99974,915.54637,0.0662
1016.319,1,916.0285,0.06745
1016.801,0.99951,916.51062,0.06824
1017.283,0.99858,916.99275,0.06862
1017.765,0.99752,917.475,0.0687
1018.247,0.9965,917.95712,0.06864
1018.729,0.99545,918.43925,0.06858
1019.211,0.99417,918.92137,0.06862
1019.693,0.9924,919.4035,0.06886
1020.176,0.99001,919.88562,0.06937
1020.658,0.98705,920.36775,0.07016
1021.14,0.98373,920.849,0.07123
1021.622,0.98028,921.33112,0.07248
1022.104,0.97682,921.81325,0.07378
1022.586,0.97328,922.29537,0.07496
1023.068,0.96949,922.7775,0.07589
1023.55,0.96525,923.25962,0.07653
1024.033,0.96049,923.74175,0.0769
1024.515,0.95534,924.224,0.07713
1024.997,0.95005,924.70612,0.07738
1025.479,0.9449,925.18825,0.07777
1025.961,0.94003,925.67037,0.07835
1026.443,0.93539,926.1525,0.0791
1026.925,0.9308,926.63462,0.0799
1027.407,0.92603,927.11675,0.08061
1027.89,0.92083,927.599,0.08113
1028.372,0.91521,928.08112,0.08137
1028.854,0.90933,928.56325,0.0813
1029.336,0.90339,929.04537,0.08091
1029.818,0.89752,929.5275,0.08024
1030.3,0.8917,930.00962,0.07935
1030.782,0.88582,930.49175,0.07831
1031.264,0.87969,930.974,0.07722
1031.747,0.87324,931.45612,0.07617
1032.229,0.86652,931.93825,0.07525
1032.711,0.85968,932.42037,0.07446
1033.193,0.8529,932.9025,0.07379
1033.675,0.84625,933.38462,0.07313
1034.157,0.8397,933.86675,0.07241
1034.639,0.83312,934.349,0.07159
1035.121,0.82637,934.83112,0.07068
1035.604,0.8194,935.31325,0.06978
1036.086,0.81229,935.79537,0.069
1036.568,0.80521,936.2775,0.06844
1037.05,0.79834,936.75962,0.0681
1037.532,0.79173,937.24175,0.06793
1038.014,0.78533,937.724,0.06783
1038.496,0.77899,938.20612,0.06772
1038.979,0.77256,938.68825,0.06754
1039.461,0.76601,939.17037,0.06734
1039.943,0.75944,939.6525,0.06719
1040.425,0.75303,940.13462,0.06714
1040.907,0.74697,940.61675,0.06716
1041.389,0.7413,941.098,0.06715
1041.871,0.73594,941.58012,0.06693
1042.353,0.73073,942.06225,0.06633
1042.835,0.72549,942.54437,0.06525
1043.318,0.72018,943.0265,0.0637
1043.8,0.7149,943.50862,0.06181
1044.282,0.70983,943.99075,0.05976
1044.764,0.70516,944.473,0.05772
1045.246,0.70098,944.95512,0.0558
1045.728,0.69722,945.43725,0.05402
1046.21,0.69371,945.91937,0.05232
1046.692,0.69028,946.4015,0.05062
1047.175,0.68686,946.88362,0.04885
1047.657,0.68352,947.36575,0.04698
1048.139,0.68043,947.848,0.045
1048.621,0.67773,948.33012,0.04293
1049.103,0.67548,948.81225,0.04082
1049.585,0.67359,949.29437,0.03871
1050.067,0.67187,949.7765,0.03667
1050.549,0.67014,950.25862,0.03481
1051.031,0.66834,950.74075,0.0332
1051.514,0.66653,951.223,0.0319
1051.996,0.66491,951.70512,0.0309
1052.478,0.66363,952.18725,0.03008
1052.96,0.66276,952.66937,0.02926
1053.442,0.6622,953.1515,0.02827
1053.924,0.66174,953.63362,0.02697
1054.406,0.66116,954.11575,0.02533
1054.889,0.66033,954.598,0.02349
1055.371,0.65932,955.08012,0.02163
1055.853,0.65829,955.56225,0.01999
1056.335,0.65745,956.04437,0.01873
1056.817,0.65693,956.5265,0.01792
1057.299,0.65669,957.00862,0.01749
1057.781,0.65663,957.49075,0.01733
1058.263,0.65657,957.972,0.01731
1058.746,0.65641,958.45412,0.01731
1059.228,0.65615,958.93625,0.01729
1059.71,0.65587,959.41837,0.0172
1060.192,0.65564,959.9005,0.01703
1060.674,0.65543,960.38262,0.01676
1061.156,0.65511,960.86475,0.01638
1061.638,0.65449,961.347,0.01591
1062.12,0.65341,961.82912,0.01545
1062.603,0.65187,962.31125,0.01511
1063.085,0.65003,962.79337,0.01503
1063.567,0.64815,963.2755,0.01531
1064.049,0.64647,963.75762,0.01593
1064.531,0.64509,964.23975,0.01679
1065.013,0.64392,964.722,0.01771
1065.495,0.64274,965.20412,0.01851
1065.977,0.64131,965.68625,0.01911
1066.46,0.63947,966.16837,0.01953
1066.942,0.63726,966.6505,0.0199
1067.424,0.63483,967.13262,0.02041
1067.906,0.63236,967.61475,0.02119
1068.388,0.62993,968.097,0.0223
1068.87,0.6275,968.57912,0.02368
1069.352,0.62489,969.06125,0.0252
1069.834,0.62189,969.54337,0.02673
1070.317,0.61839,970.0255,0.02818
1070.799,0.61445,970.50762,0.02954
1071.281,0.61022,970.98975,0.03087
1071.763,0.6059,971.47187,0.03223
1072.245,0.60163,971.954,0.0337
1072.727,0.59741,972.436,0.0353
1073.209,0.59315,972.91812,0.03705
1073.691,0.58874,973.40025,0.03897
1074.174,0.58414,973.88237,0.04107
1074.656,0.57941,974.3645,0.04338
1075.138,0.57469,974.84662,0.04591
1075.62,0.57007,975.32875,0.04865
1076.102,0.56555,975.81087,0.05153
1076.584,0.56099,976.293,0.0545
1077.066,0.55614,976.77512,0.05754
1077.548,0.55082,977.25725,0.06071
1078.031,0.54492,977.73937,0.06409
1078.513,0.53851,978.2215,0.06781
1078.995,0.53176,978.70362,0.07193
1079.477,0.52486,979.18575,0.07641
1079.959,0.5179,979.66787,0.08109
1080.441,0.51085,980.15,0.08575
1080.923,0.50358,980.63212,0.09022
1081.406,0.49599,981.11425,0.09442
1081.888,0.48804,981.59637,0.09848
1082.37,0.47982,982.0785,0.10263
1082.852,0.47149,982.56062,0.10715
1083.334,0.46319,983.04275,0.11224
1083.816,0.45491,983.52487,0.11795
1084.298,0.44651,984.007,0.12418
1084.78,0.43773,984.48912,0.13073
1085.262,0.42835,984.97125,0.13738
1085.745,0.41828,985.45337,0.14403
1086.227,0.4076,985.9355,0.15069
1086.709,0.39653,986.41762,0.15745
1087.191,0.38532,986.89975,0.16443
1087.673,0.37416,987.382,0.17166
1088.155,0.36312,987.86412,0.1791
1088.637,0.35215,988.34625,0.18665
1089.119,0.34117,988.82837,0.19423
1089.602,0.33012,989.3105,0.2018
1090.084,0.31906,989.79262,0.20944
1090.566,0.30807,990.27475,0.2173
1091.048,0.29723,990.756,0.22548
1091.53,0.28651,991.23812,0.23401
1092.012,0.27584,991.72025,0.24279
1092.494,0.26505,992.20237,0.25166
1092.976,0.25405,992.6845,0.26044
1093.458,0.24286,993.16662,0.26906
1093.941,0.2316,993.64875,0.27756
1094.423,0.22051,994.131,0.28605
1094.905,0.20978,994.61312,0.29467
1095.387,0.1995,995.09525,0.30349
1095.869,0.18962,995.57737,0.31247
1096.351,0.18004,996.0595,0.32148
1096.833,0.17061,996.54162,0.33035
1097.316,0.16133,997.02375,0.33895
1097.798,0.15229,997.506,0.34724
1098.28,0.14368,997.98812,0.35525
1098.762,0.13572,998.47025,0.36308
1099.244,0.12852,998.95237,0.37078
1099.726,0.1221,999.4345,0.3784
1100.208,0.11636,999.91662,0.38595
1100.69,0.11123,1000.39875,0.39343
1101.173,0.10665,1000.881,0.40088
1101.655,0.10269,1001.36312,0.40839
1102.137,0.09948,1001.84525,0.41601
1102.619,0.09714,1002.32737,0.42375
1103.101,0.09572,1002.8095,0.43152
1103.583,0.09517,1003.29162,0.43913
1104.065,0.09536,1003.77375,0.44642
1104.547,0.09628,1004.256,0.45325
1105.03,0.09784,1004.73812,0.45963
1105.512,0.10009,1005.22025,0.46564
1105.994,0.10319,1005.70237,0.47144
1106.476,0.10736,1006.1845,0.47711
1106.958,0.11271,1006.66662,0.48262
1107.44,0.11924,1007.14875,0.48782
1107.922,0.12681,1007.63,0.49251
1108.404,0.13528,1008.11212,0.49655
1108.886,0.14451,1008.59425,0.49993
1109.369,0.15447,1009.07637,0.5028
1109.851,0.16522,1009.5585,0.50539
1110.333,0.17684,1010.04062,0.50791
1110.815,0.18935,1010.52275,0.51047
1111.297,0.20269,1011.005,0.513
1111.779,0.21672,1011.48712,0.51535
1112.261,0.2313,1011.96925,0.51735
1112.744,0.24636,1012.45137,0.51888
1113.226,0.26195,1012.9335,0.51996
1113.708,0.27818,1013.41562,0.52065
1114.19,0.29517,1013.89775,0.52102
1114.672,0.31296,1014.38,0.52111
1115.154,0.33147,1014.86212,0.52082
1115.636,0.35048,1015.34425,0.52009
1116.118,0.36979,1015.82637,0.51885
1116.601,0.38926,1016.3085,0.51714
1117.083,0.40886,1016.79062,0.51514
1117.565,0.42868,1017.27275,0.51305
1118.047,0.44881,1017.755,0.51104
1118.529,0.46924,1018.23712,0.50915
1119.011,0.48981,1018.71925,0.5073
1119.493,0.51026,1019.20137,0.50534
1119.975,0.53032,1019.6835,0.50314
1120.458,0.54982,1020.16562,0.50067
1120.94,0.56875,1020.64775,0.498
1121.422,0.58721,1021.13,0.49528
1121.904,0.60532,1021.61212,0.4926
1122.386,0.62309,1022.09425,0.49
1122.868,0.64039,1022.57637,0.48738
1123.35,0.65698,1023.0585,0.4846
1123.832,0.67259,1023.54062,0.48154
1124.314,0.68709,1024.02275,0.47819
1124.797,0.70049,1024.505,0.47463
1125.279,0.71293,1024.98712,0.47103
1125.761,0.72458,1025.46925,0.4675
1126.243,0.73547,1025.95137,0.46404
1126.725,0.7455,1026.4335,0.46058
1127.207,0.75444,1026.91562,0.45697
1127.689,0.76208,1027.39775,0.4531
1128.172,0.76831,1027.88,0.44894
1128.654,0.77315,1028.36212,0.44459
1129.136,0.77677,1028.84425,0.44018
1129.618,0.7793,1029.32637,0.43581
1130.1,0.78077,1029.8085,0.43149
1130.582,0.78105,1030.29062,0.42715
1131.064,0.77992,1030.77275,0.4227
1131.546,0.7772,1031.255,0.41811
1132.029,0.77283,1031.73712,0.41346
1132.511,0.76693,1032.21925,0.40897
